longitude,latitude,Location,Cult,Image
-83.04575128,42.33142913,"Detroit, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-83.68745124,43.01252769,"Flint, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.6680859,42.96336018,"Grand Rapids, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.58722368,42.29170946,"Kalamazoo, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.55553258,42.73253831,"Lansing, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.95532934,45.3733462,"Petoskey, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-83.95080409,43.41947363,"Saginaw, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.62062973,44.76305816,"Traverse City, MI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-92.10048459,46.78667569,"Duluth, MN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-96.78980076,46.87718703,"Fargo, ND",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.36249907,45.97639286,"Little Falls, MN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-93.08995504,44.95370375,"St. Paul, MN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.51814659,37.30588764,"Cape Girardeau, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-92.22368829,38.92526892,"Columbia/Fulton, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.39288315,36.75700047,"Poplar Bluff, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-93.29229445,37.2089578,"Springfield, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.83653863,39.75794519,"St. Joseph, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.1994021,38.62700491,"St. Louis, MO",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.13060835,31.69405583,"Laurel, MS",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.70338391,34.257611,"Tupelo, MS",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-108.5006898,45.78329029,"Billings, MT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-111.0504949,45.68346009,"Bozeman, MT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-112.0270303,46.59580863,"Helena, MT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-114.3151012,48.20053324,"Kalispell, MT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-114.0194964,46.86052308,"Missoula, MT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.84312279,35.22708841,"Charlotte, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-79.79197273,36.07263901,"Greensboro, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.34119633,35.73319083,"Hickory, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-77.43023649,34.75405723,"Jacksonville, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-78.63861103,35.77209698,"Raleigh, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-100.7837358,46.80833086,"Bismarck, ND",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-96.7898028,46.87719008,"Fargo, ND",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-101.2962691,48.23251084,"Minot, ND",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-95.99798548,41.2523664,"Omaha, NE",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-70.87332836,42.893613,"Seabrook, NH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-75.37045726,40.62593292,"Bethlehem, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-74.00597303,40.71435337,"New York City, NY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-75.16378746,39.95233511,"Philadelphia, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-106.60999,35.11070491,"Albuquerque, NM",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-106.4869279,31.75872348,"El Paso, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-104.5230225,33.39426846,"Roswell, NM",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-115.1728136,36.11464814,"Las Vegas, NV",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-119.8138014,39.52963351,"Reno, NV",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-78.87836751,42.88644977,"Buffalo, NY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.80773083,42.0898014,"Elmira, NY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-74.00597152,40.71435707,"New York City, NY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.10125356,39.32924238,"Athens, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.5884552,40.03118618,"Cambridge, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.51201464,39.10311906,"Cincinnati East, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.51201755,39.10312144,"Cincinnati North, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.69540606,41.49950018,"Cleveland, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.99879262,39.96117801,"Columbus, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.19160438,39.75895196,"Dayton, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.51544252,40.75839203,"Mansfield, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.40233246,40.87589516,"North Canton, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.99767291,38.73174732,"Portsmouth, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.64951798,41.09978316,"Youngstown, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-98.39592631,34.60356693,"Lawton, OK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.51642739,35.46756171,"Oklahoma City, OK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-95.99277201,36.15398439,"Tulsa, OK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.8343801,44.77487893,"Baker City, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-121.3153084,44.05817636,"Bend, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-123.0867512,44.05207207,"Eugene, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-121.52146,45.70540135,"Hood River, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.875594,42.3265179,"Medford, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.6762028,45.52345295,"Portland, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-123.3417341,43.21650504,"Roseburg, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-123.0350924,44.94290242,"Salem, OR",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-75.37045588,40.62593513,"Bethlehem, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.80773258,42.08979907,"Elmira, NY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-77.57138031,40.59924228,"Lewistown, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-75.16378524,39.95233972,"Philadelphia, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-79.99588601,40.44062871,"Pittsburgh, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.72774335,39.96260266,"York, PA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.64951823,41.09978512,"Youngstown, OH",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-66.59014405,18.22083698,Puerto Rico,United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.84312532,35.22708983,"Charlotte, NC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.03481371,34.00071418,"Columbia, SC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.09982991,32.08354544,"Savannah, GA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-96.70032699,43.5499789,"Sioux Falls, SD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.11507005,44.89941259,"Watertown, SD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.30967944,35.04563219,"Chattanooga, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.81394404,35.61452027,"Jackson, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.5618142,36.54843422,"Kingsport, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-83.92073467,35.96064078,"Knoxville, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.04897777,35.14953511,"Memphis, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.39026629,35.84562594,"Murfreesboro, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.78332929,36.16666781,"Nashville, TN",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.74306063,30.26715448,"Austin, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-99.42644925,31.82737076,"Coleman, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.39638082,27.80058678,"Corpus Christi, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-96.80044738,32.78014121,"Dallas/Ft. Worth, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-99.90180841,31.96860191,East Texas,United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-106.4869303,31.75872309,"El Paso, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-95.36938909,29.76019647,"Houston, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-101.8551664,33.57786748,"Lubbock, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-102.3676422,31.84568387,"Odessa, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-98.49362415,29.42412544,"San Antonio, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-96.60888008,33.63566232,"Sherman, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.04768635,33.42512621,"Texarkana, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.14666885,31.54933317,"Waco, TX",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-111.8910473,40.76078321,"Salt Lake City, UT",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.86104446,39.20371871,"Columbia, MD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-77.43604591,37.54072691,"Richmond, VA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-79.94142549,37.27097154,"Roanoke, VA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-119.1372323,46.2112459,"Kennewick, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-118.0558209,48.61073627,"Kettle Falls, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.9006902,47.03787854,"Olympia, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.3320668,47.60621292,"Seattle, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.2361055,48.50389237,"Sedro Woolley, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-123.1018434,48.07953882,"Sequim, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.4260463,47.65878332,"Spokane, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.4442887,47.25287753,"Tacoma, WA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.03177325,42.50835169,"Beloit, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-91.49849229,44.81135019,"Eau Claire, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-91.23957891,43.80135917,"La Crosse, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.90646949,43.03890638,"Milwaukee, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.54261222,44.02471081,"Oshkosh, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.77095704,43.62747962,"Wisconsin Dells, WI",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.72091086,40.06396577,"Wheeling, WV",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-109.6304293,43.53356794,"Dubois, WY",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-62.26807598,-38.7116743,"Bahia Blanca, Argentina",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-58.39183353,-34.582505,"Buenos Aire, Argentina",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-68.06413846,-38.95244027,"Neuquén, Argentina",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
138.5999624,-34.92861902,"Adelaide, SA",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
146.9164723,-36.08077741,"Albury, Australia",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
144.438838,-37.67599166,"Bacchus Marsh, VIC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
149.5810315,-33.41765208,"Bathurst, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
153.0234532,-27.47100856,"Brisbane, QLD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
149.1242288,-35.30823081,Canberra ACT,United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
151.1911035,-33.30013223,"Central Coast, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
147.6402904,-22.8247824,"Clermont, QLD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
146.6588103,-41.52474663,"Deloraine, TAS",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
146.3609559,-41.17835116,"Devonport, TAS",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
148.6094997,-32.24381049,"Dubbo, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
152.9597091,-26.85367993,"Glasshouse Mountains, QLD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
153.4257007,-28.01725697,"Gold Coast, QLD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
149.7186514,-34.7548337,"Goulburn, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
147.323817,-42.88190128,"Hobart, Tas",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
149.1856295,-21.14120553,"Mackay, QLD",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
144.9859207,-37.81128639,"Melbourne East, VIC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
151.7696769,-32.9327316,"Newcastle, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
115.8574707,-31.95300042,"Perth, WA, Australia",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
152.9081355,-31.43126556,"Port Macquarie, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
151.2069917,-33.86748672,"Sydney, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
151.9539894,-27.56432737,"Toowoomba, Qld",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
152.3296895,-26.0960842,"Wide Bay, Qld",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
150.8931271,-34.42497998,"Wollongong, NSW",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-59.54319602,13.19388964,Barbados,United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
2.433337978,6.366668113,"Cotonou, Benin",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-68.14624673,-16.4990098,"La Paz, Bolivia",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-62.99999651,-17.8666618,"Santa Cruz, Bolivia",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-62.07509937,2.7376005,"Maloca de Moscow, RR, Brasil",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-43.86524237,-16.73686469,"Montes Claros, MG, Brasil",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-78.69658004,26.52847563,"Freeport, Bahamas",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.76694163,17.25139138,"Belmopan, Belize",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-114.0580994,51.04532546,"Calgary, AB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-113.4909241,53.54438941,"Edmonton, AB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-118.7986134,55.16994342,"Grande Prairie, AB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-79.86608905,43.25002387,"Hamilton, ON",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.4777461,43.43431122,"Kitchener, ON",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-112.8327748,49.69416853,"Lethbridge, AB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.2431726,42.98695406,"London, ON",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-73.5539909,45.50867055,"Montreal, QC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-108.2974509,52.77647844,"North Battleford, SK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-119.3500988,50.36669096,"Okanagan, BC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-75.69719027,45.42153368,"Ottawa, ON",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.7496692,53.91706801,"Prince George, BC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-113.8112356,52.26811657,"Red Deer, AB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-104.606662,50.45472602,"Regina, SK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-65.07589306,46.7247063,"Saint-Louis, NB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-106.6476522,52.13437216,"Saskatoon, SK",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-52.71282746,47.56054525,"St. Johns, NL",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-65.51087133,45.72362316,"Sussex, NB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-79.38318024,43.65322839,"Toronto, ON",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-125.6171457,49.82530382,"Vancouver Island, BC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-123.1139242,49.26122646,"Vancouver, BC",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.13749137,49.89975612,"Winnipeg, MB",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
15.25278161,-4.348886735,"Binza, Congo",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
15.96999163,-4.387058844,"Kinshasa, Congo",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
6.142297743,46.19839487,"Geneva, Switzerland",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
8.737565808,47.49995035,"Winterthur, Switzerland",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-7.549997769,7.400003885,"Man, Ivory Coast",United Church of God,http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
