X	Y	Location	Cult	Image
-76.26249541	-10.68638606	"Cerro de Pasco, Pasco"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
120.6138908	17.60000043	"Bangued, Abra"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
120.5790043	14.61869461	"Orion, Bataan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
120.5960115	16.40233469	"Baguio City, Benguet"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.4641893	11.58331714	"Naval, Biliran"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.9907996	7.679895719	"Don Carlos, Bukidnon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.8789698	7.63812168	"Kiara, Bukidnon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.8375829	7.68094419	"Mauswagon, Bukidnon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.3466273	7.846371158	"San Fernando, Bukidnon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
121.6500025	17.90000273	"Alcala, Cagayan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
123.8854411	10.31569988	"Cebu, Cebu"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
126.0846976	7.665969245	"Compostela, Compostela Valley"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
126.0500006	7.816671058	"Monkayo, Compostela Valley"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.9666694	7.600001645	"Nabunturan, Compostela Valley"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.4553419	7.190712122	"Davao City, Davao del Sur"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.4328505	11.60799282	"Borongan, Eastern Samar"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
121.5877807	16.88305698	"San Mateo, Isabela"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
120.3884763	16.38879546	"Aringay, La Union"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.2452463	8.228021981	"Iligan City, Lanao Del Norte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
123.7771024	7.924972754	"Maranding, Lanao Del Norte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.0000002	11.2500048	"Tacloban, Leyte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
123.2470001	12.90300308	"Claveria, Masbate"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
121.0437013	14.67604577	"Quezon City, Metro Manila"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.6319018	8.4542364	"Cagayan de Oro, Misamis Oriental"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.0911382	7.010610214	"Kidapawan, North Cotabato"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.2500027	7.216668432	"Macebolig, North Cotabato"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
118.7855105	9.967217853	"Puerto Princesa City, Palawan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
119.8500014	16.20000199	"Bani, Pangasinan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
120.5432005	16.10841404	"Pozorrubio, Pangasinan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
121.6234481	13.9413991	"Lucena, Quezon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.0666691	6.21666822	"Polomolok, South Cotabato"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
125.170876	10.33462127	"Lilo-An, Southern Leyte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
124.8437004	10.14483159	"Maasin City, Southern Leyte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
123.0076982	8.231363398	"Sindangan, Zamboanga del Norte"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-9.150036042	38.72530308	Lisbon	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
103.8198395	1.352083989	Singapore	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-63.02999878	18.03666917	Upper Prince’s Quarter	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
25.56995342	-33.93263688	"Port Elizabeth, EC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
28.21837173	-25.73133509	"Pretoria, GP"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
31.02758108	-29.85787244	"Durban, KZN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
24.75404346	-28.7292897	"Kimberley, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
18.42405712	-33.92486532	"Cape Town, SWC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-16.62912818	28.29156616	Canary Islands	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
79.86124786	6.927079977	Colombo	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
31.25000298	-25.96666263	Piggs Peak	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
6.142296891	46.19839279	Geneva	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
33.80000293	-1.499995487	Musoma	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
33.08734386	-2.105359312	"Nansio, Ukerewe"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
100.4847237	13.67722699	Chom Thong	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
98.22500122	17.22666921	Tha Song Yang	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
98.70407967	16.77518346	"Mae Sot, Tak"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-61.41144429	10.51683919	"Chaguanas, Trinidad"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
30.27500399	0.66000182	Fort Portal	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-2.587909691	51.45451423	"Bristol, Bristol"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-2.13249725	49.21666835	"Jersey, Channel Islands"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-2.893072752	53.19339226	"Chester, Cheshire"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-4.836451062	50.51665474	"Wadebridge, Cornwall"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
0.008781585	50.87387434	"Lewes, East Sussex"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-2.247921359	53.47925137	"Manchester, Greater Manchester"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-0.119823525	51.51121418	"Croydon, London"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-0.119820481	51.51121604	"North London, London"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-5.930115786	54.5972873	"Belfast, Northern Ireland"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-4.251805629	55.86423843	"Glasgow, Scotland"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-3.106848042	51.01534749	"Taunton, Somerset"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-0.679236259	51.34960927	"Lightwater, Surrey"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-3.179089062	51.48158498	"Cardiff, Wales"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-3.827604459	53.32406352	"Llandudno, Wales"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-1.890397861	52.48624363	"Birmingham, West Midlands"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-4.690724474	51.84113313	"Llanfallteg, West Wales"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-1.308646351	53.69168931	"Pontefract, West Yorkshire"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-149.9002756	61.21805733	"Anchorage, AK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.97167269	34.8028709	"Athens, AL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.8024861	33.52066298	"Birmingham, AL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.29996712	32.36680926	"Montgomery, AL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.66626281	33.2076301	"El Dorado, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.15742223	36.06258106	"Fayetteville, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.39854403	35.38592653	"Fort Smith, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.10767447	36.2297952	"Harrison, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.28959386	34.74648536	"Little Rock, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.13378146	35.27841979	"Russellville, AR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-112.0740344	33.44838133	"Phoenix, AZ"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-112.3157166	34.61002882	"Prescott Valley, AZ"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-110.9264759	32.2217459	"Tucson, AZ"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-120.5907204	35.1185914	"Arroyo Grande, CA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-122.03107	37.97797908	"Concord, CA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-124.1636707	40.80207509	"Eureka, CA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-119.7725858	36.74684551	"Fresno, CA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.339996	35.52	"Edmond, OK 73083"	Philadelphia Church of God	http://silenced.co/wp-content/uploads/2012/03/pcg-150x150.png
-97.457169	35.729752	Herbert W. Armstrong College	Philadelphia Church of God	http://silenced.co/wp-content/uploads/2012/03/pcg-150x150.png
-97.416504	35.708565	Imperial Academu	Philadelphia Church of God	http://silenced.co/wp-content/uploads/2012/03/pcg-150x150.png
-81.694633	41.044209	"Wadsworth, OH"	Restored Church of God	http://silenced.co/wp-content/uploads/2011/04/rcg.png
-79.245514	43.156944	"St. Catharine's, ON"	Restored Church of God	http://silenced.co/wp-content/uploads/2011/04/rcg.png
-92.279999	34.75	"Little Rock, AR 72260"	Sabbath	http://silenced.co/wp-content/uploads/2012/03/sidebar-1.jpg
-151.0583316	60.48777928	"Soldotna, AK"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.80248818	33.52066208	"Birmingham, AL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.9877053	32.46097758	"Columbus, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.11521418	30.72102434	"DeFuniak Springs, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.00663503	34.01426789	"Gadsden, AL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.58609982	34.73036918	"Huntsville, AL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.04305372	30.6943605	"Mobile, AL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.70427566	35.84229737	"Jonesboro, AR"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-92.28959278	34.74648579	"Little Rock, AR"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.03768333	33.44179226	"Texarkana, AR"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-112.0740341	33.44837966	"Northwest Phoenix, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-112.0740346	33.44838105	"Phoenix East, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-77.99534347	44.0184322	Telephone: 480-380-2311	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-110.0298326	34.25421283	"Show Low, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-110.2772824	31.54550087	"Sierra Vista, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-110.9264753	32.22174527	"Tucson, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-114.6276894	32.69265125	"Yuma, AZ"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-119.0187124	35.37329309	"Bakersfield, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-124.1636694	40.80207466	"Eureka, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.9414435	33.77390826	"Garden Grove, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-118.243681	34.05223446	"Los Angeles, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.2711135	37.80436654	"Oakland, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.1825335	34.0555699	"Redlands, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-121.4943978	38.58157471	"Sacramento, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.1572502	32.71532983	"San Diego, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-121.8949534	37.33938777	"San Jose, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-122.714429	38.44046913	Santa Rosa	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-121.2907795	37.95770271	"Stockton, CA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-104.8213631	38.83388457	"Colorado Springs, CO"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-104.9847146	39.73757178	"Denver, CO"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-106.0975179	39.57443281	"Frisco, CO"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-105.0749753	40.39776136	"Loveland, CO"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-71.80229276	42.26259457	"Worcester, MA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-71.38243448	42.40721286	"Delmarva, MA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.11521442	30.7210234	"DeFuniak Springs, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.14337713	26.12231228	"Ft. Lauderdale, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.87230409	26.64062944	"Ft. Myers, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.65564711	30.33218382	"Jacksonville, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.14008843	29.18719986	"Ocala, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.37923391	28.53833908	"Orlando, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.6399952	27.7730595	"St. Petersburg, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.28072984	30.43825896	"Tallahassee, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.45717384	27.95057587	"Tampa, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-80.39727162	27.63864755	"Vero Beach, FL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.38797852	33.74899578	"Atlanta, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.00434803	34.12065748	"Buford, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.30967804	35.04563349	"Chattanooga, TN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.98770796	32.46098091	"Columbus, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-83.63239818	32.84069714	"Macon, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.16466787	34.25703964	"Rome, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-81.09983147	32.08354355	"Savannah, GA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-157.8583293	21.30694572	"Honolulu, HI"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-91.66562293	41.97788061	"Cedar Rapids, IA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-93.60910487	41.60054745	"Des Moines, IA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-95.99798545	41.2523679	"Omaha, NE"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-92.54938408	47.50562802	Southern Minnesota	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-116.2146028	43.61871036	"Boise, ID"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-112.0339604	43.49165168	"Idaho Falls, ID"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-117.0011883	46.40040928	"Lewiston, ID"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-114.4608689	42.56296939	"Twin Falls, ID"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.03177242	42.50834848	"Beloit, WI"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.9936861	40.48420458	"Bloomington, IL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.03511474	40.55809545	"Canton, IL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.62979441	41.87811502	"Chicago, IL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.51253992	41.56448215	"Munster, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.65014667	39.78172195	"Springfield, IL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.41390795	39.46670372	"Terre Haute, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-89.88315285	38.72921631	"Troy, IL"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.97666559	41.68199816	"Elkhart, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-85.13934814	41.07927598	"Ft. Wayne, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.59001183	37.83615847	"Henderson, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.15806662	39.76840517	"Indianapolis, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.87528649	40.41670692	"Lafayette, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.51254091	41.56448294	"Munster, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.4139065	39.46670386	"Terre Haute, IN"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.62745881	39.1140567	"Kansas City, KS"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-100.3401442	37.28558276	"Meade, KS"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.61142304	38.84028107	"Salina, KS"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-94.83654	39.75794522	"St. Joseph, MO"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-95.68901637	39.0558244	"Topeka, KS"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-97.33610861	37.68889214	"Wichita, KS"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-86.44359956	36.99032078	"Bowling Green, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.51201616	39.10311907	"Cincinnati East, OH"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-87.59001337	37.83615605	"Henderson, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.08326063	37.12897719	"London, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-84.50371367	38.04058436	"Lexington, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.60004542	37.08339259	"Paducah, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-82.77154598	37.66565708	"Prestonsburg, KY"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.07152941	29.95106829	"New Orleans, LA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-92.63792439	32.52320832	"Ruston, LA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-71.80229202	42.26259767	"Worcester, MA"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.86104307	39.2037157	"Columbia, MD"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-72.53329661	-36.28329574	"Quirihue, Chile"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-70.64199395	-33.46911985	"Santiago, Chile"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-71.65728826	-35.43064222	"Talca, Chile"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-72.58449294	-38.73382995	"Temuco, Chile"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-73.24520574	-39.81958217	"Valdivia, Chile"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
9.706376664	4.047490106	"Douala, Cameroon"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
15.24055604	10.34278271	"Yagoua, Cameroon"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-74.07583095	4.598056681	"Bogotá, Colombia"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-72.50388735	7.894168862	"Cúcuta, Colombia"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-74.04999769	7.966671459	"Santa Rosa del Sur, Colombia"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
8.530299595	52.02130051	"Bielefeld, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
8.65176545	49.87765225	"Darmstadt, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
6.773460002	51.22774183	"Dusseldorf, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
9.993684652	53.55108604	"Hamburg, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
11.57708994	48.13660872	"Munich, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
9.18176357	48.77541942	"Stuttgart, Germany"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-61.3709759	15.41500235	Dominica	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
26.72501744	58.38068565	"Tartu, Estonia"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
178.0650341	-17.7133707	Fiji	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-0.579175883	44.83779046	"Bordeaux, France"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-0.196302471	5.555721628	"Accra, Ghana"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-90.53281351	14.62479602	"Guatemala City, Guatemala"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-91.52195814	14.83615628	"Quetzaltenango, Guatemala"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-91.90992047	14.93095942	"San Marcos, Guatemala"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-59.24999904	2.51666778	"Aishalton, Guyana"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-88.02773984	15.50167053	"San Pedro Sula, Honduras"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
106.8451725	-6.211543077	"Jakarta, Indonesia"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-6.850366195	52.71897722	"Carlow, Republic of Ireland"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
78.00807605	27.17667043	"Agra, India"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
15.0828556	37.50804297	"Catania, Italy"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
9.186518675	45.465457	"Milan, Italy"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
14.26812516	40.85177734	"Naples, Italy"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-76.79200685	17.99273522	"Kingston, Jamaica"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
-77.07371081	18.40410156	"Ocho Rios, Jamaica"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
36.0405227	-0.490526338	"Bagaria, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
35.81666884	-0.299999121	"Elburgon, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
34.13333797	-0.966662914	"Got Kachola, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
34.33590248	0.308367281	"Inungo, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
35.1177712	-0.718754413	"Kipajit, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
34.66629602	-0.074871014	"Kisian, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
35.00230584	1.0190933	"Kitale, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
34.82547542	-0.336049049	"Kong'ou, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
34.32132131	-0.28450172	"Madiany, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
35.09111517	1.25443398	"Makutano, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
37.54745755	-1.145975703	"Matuu, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
37.64560864	0.051475936	"Meru, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
39.66820697	-4.04347547	"Mombasa, Kenya"	United Church of God	http://silenced.co/wp-content/uploads/2011/05/ucg.jpg
